date,state,district,pincode,age_0_5,age_5_17,age_18_greater,clean_0_5,clean_5_17,clean_18_plus,mbu_due_5,mbu_due_15,total_pending_mbu,demand_score
02-11-2025,West Bengal,Nadia,741157,12,0,0,12,0,0,2.0,0.0,2.0,0.52
02-11-2025,West Bengal,Nadia,741158,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Nadia,741202,1,2,0,1,2,0,0.0,0.0,0.0,0.11
02-11-2025,West Bengal,Nadia,741234,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Nadia,741238,9,4,0,9,4,0,1.0,0.0,1.0,0.52
02-11-2025,West Bengal,Nadia,741248,1,2,0,1,2,0,0.0,0.0,0.0,0.11
02-11-2025,West Bengal,Nadia,741251,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Nadia,741256,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Nadia,741302,5,0,0,5,0,0,1.0,0.0,1.0,0.22
02-11-2025,West Bengal,Nadia,741502,12,2,0,12,2,0,2.0,0.0,2.0,0.59
02-11-2025,West Bengal,Nadia,741505,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Nadia,741506,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North 24 Parganas,700048,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North 24 Parganas,700051,3,1,0,3,1,0,0.0,0.0,0.0,0.15
02-11-2025,West Bengal,North 24 Parganas,700055,2,1,0,2,1,0,0.0,0.0,0.0,0.11
02-11-2025,West Bengal,North 24 Parganas,700057,4,0,0,4,0,0,1.0,0.0,1.0,0.18
02-11-2025,West Bengal,North 24 Parganas,700058,5,0,0,5,0,0,1.0,0.0,1.0,0.22
02-11-2025,West Bengal,North 24 Parganas,700064,2,1,0,2,1,0,0.0,0.0,0.0,0.11
02-11-2025,West Bengal,North 24 Parganas,700111,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North 24 Parganas,700113,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North 24 Parganas,700114,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North 24 Parganas,700115,3,0,0,3,0,0,0.0,0.0,0.0,0.11
02-11-2025,West Bengal,North 24 Parganas,700119,5,0,0,5,0,0,1.0,0.0,1.0,0.22
02-11-2025,West Bengal,North 24 Parganas,700121,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North 24 Parganas,700129,2,1,0,2,1,0,0.0,0.0,0.0,0.11
02-11-2025,West Bengal,North 24 Parganas,700132,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North 24 Parganas,700159,1,3,0,1,3,0,0.0,0.0,0.0,0.15
02-11-2025,West Bengal,North 24 Parganas,743125,3,2,0,3,2,0,0.0,0.0,0.0,0.18
02-11-2025,West Bengal,North 24 Parganas,743233,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North 24 Parganas,743249,9,1,0,9,1,0,1.0,0.0,1.0,0.41
02-11-2025,West Bengal,North 24 Parganas,743270,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North 24 Parganas,743292,11,1,0,11,1,0,2.0,0.0,2.0,0.52
02-11-2025,West Bengal,North 24 Parganas,743294,21,0,0,21,0,0,3.0,0.0,3.0,0.89
02-11-2025,West Bengal,North 24 Parganas,743424,27,1,0,27,1,0,4.0,0.0,4.0,1.18
02-11-2025,West Bengal,North 24 Parganas,743428,11,1,0,11,1,0,2.0,0.0,2.0,0.52
02-11-2025,West Bengal,North 24 Parganas,743429,4,1,0,4,1,0,1.0,0.0,1.0,0.22
02-11-2025,West Bengal,North 24 Parganas,743439,4,1,0,4,1,0,1.0,0.0,1.0,0.22
02-11-2025,West Bengal,North 24 Parganas,743456,16,0,0,16,0,0,2.0,0.0,2.0,0.67
02-11-2025,West Bengal,North 24 Parganas,743611,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North 24 Parganas,743711,25,4,0,25,4,0,4.0,0.0,4.0,1.22
02-11-2025,West Bengal,North Dinajpur,733156,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North Dinajpur,733202,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North Twenty Four Parganas,700114,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North Twenty Four Parganas,700119,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North Twenty Four Parganas,700126,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North Twenty Four Parganas,700135,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North Twenty Four Parganas,743221,7,0,0,7,0,0,1.0,0.0,1.0,0.3
02-11-2025,West Bengal,North Twenty Four Parganas,743263,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,North Twenty Four Parganas,743411,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,North Twenty Four Parganas,743611,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Bardhaman,713301,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Paschim Bardhaman,713338,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Bardhaman,713357,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Paschim Bardhaman,713363,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Medinipur,721121,17,5,0,17,5,0,3.0,0.0,3.0,0.92
02-11-2025,West Bengal,Paschim Medinipur,721124,5,1,0,5,1,0,1.0,0.0,1.0,0.26
02-11-2025,West Bengal,Paschim Medinipur,721127,37,9,0,37,9,0,6.0,1.0,7.0,1.96
02-11-2025,West Bengal,Paschim Medinipur,721128,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Medinipur,721129,3,1,0,3,1,0,0.0,0.0,0.0,0.15
02-11-2025,West Bengal,Paschim Medinipur,721146,7,0,0,7,0,0,1.0,0.0,1.0,0.3
02-11-2025,West Bengal,Paschim Medinipur,721147,12,4,0,12,4,0,2.0,0.0,2.0,0.67
02-11-2025,West Bengal,Paschim Medinipur,721159,3,1,0,3,1,0,0.0,0.0,0.0,0.15
02-11-2025,West Bengal,Paschim Medinipur,721170,1,1,0,1,1,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Medinipur,721242,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Paschim Medinipur,721306,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Medinipur,721420,2,0,0,2,0,0,0.0,0.0,0.0,0.07
02-11-2025,West Bengal,Paschim Medinipur,721424,8,3,0,8,3,0,1.0,0.0,1.0,0.44
02-11-2025,West Bengal,Paschim Medinipur,721435,4,1,0,4,1,0,1.0,0.0,1.0,0.22
02-11-2025,West Bengal,Paschim Medinipur,721507,10,2,0,10,2,0,2.0,0.0,2.0,0.52
02-11-2025,West Bengal,Purba Bardhaman,713101,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Bardhaman,713123,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Bardhaman,713407,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Bardhaman,713409,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Bardhaman,713427,0,1,0,0,1,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Bardhaman,713513,6,1,0,6,1,0,1.0,0.0,1.0,0.3
02-11-2025,West Bengal,Purba Bardhaman,731215,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Medinipur,721168,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Medinipur,721172,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Medinipur,721431,12,4,0,12,4,0,2.0,0.0,2.0,0.67
02-11-2025,West Bengal,Purba Medinipur,721432,7,1,0,7,1,0,1.0,0.0,1.0,0.33
02-11-2025,West Bengal,Purba Medinipur,721438,1,0,0,1,0,0,0.0,0.0,0.0,0.04
02-11-2025,West Bengal,Purba Medinipur,721442,8,1,0,8,1,0,1.0,0.0,1.0,0.37
02-11-2025,West Bengal,Purba Medinipur,721450,4,0,0,4,0,0,1.0,0.0,1.0,0.18
15-12-2025,West Bengal,Paschim Medinipur,721212,8,1,4,8,1,4,1.0,0.0,1.0,0.52
15-12-2025,West Bengal,Paschim Medinipur,721252,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Paschim Medinipur,721256,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Paschim Medinipur,721258,1,1,0,1,1,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Paschim Medinipur,721260,6,1,2,6,1,2,1.0,0.0,1.0,0.37
15-12-2025,West Bengal,Paschim Medinipur,721426,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Paschim Medinipur,721501,2,2,0,2,2,0,0.0,0.0,0.0,0.15
15-12-2025,West Bengal,Paschim Medinipur,721503,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Paschim Medinipur,721505,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Bardhaman,712146,3,0,1,3,0,1,0.0,0.0,0.0,0.15
15-12-2025,West Bengal,Purba Bardhaman,713102,0,3,6,0,3,6,0.0,0.0,0.0,0.33
15-12-2025,West Bengal,Purba Bardhaman,713121,1,0,2,1,0,2,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Purba Bardhaman,713124,1,0,2,1,0,2,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Purba Bardhaman,713125,3,0,2,3,0,2,0.0,0.0,0.0,0.18
15-12-2025,West Bengal,Purba Bardhaman,713140,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Purba Bardhaman,713142,4,0,1,4,0,1,1.0,0.0,1.0,0.22
15-12-2025,West Bengal,Purba Bardhaman,713143,3,0,2,3,0,2,0.0,0.0,0.0,0.18
15-12-2025,West Bengal,Purba Bardhaman,713149,0,0,3,0,0,3,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Purba Bardhaman,713152,0,0,1,0,0,1,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Bardhaman,713409,1,1,4,1,1,4,0.0,0.0,0.0,0.22
15-12-2025,West Bengal,Purba Bardhaman,713423,2,0,2,2,0,2,0.0,0.0,0.0,0.15
15-12-2025,West Bengal,Purba Bardhaman,713426,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Bardhaman,713428,0,0,1,0,0,1,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Medinipur,721131,0,1,0,0,1,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Medinipur,721152,4,0,1,4,0,1,1.0,0.0,1.0,0.22
15-12-2025,West Bengal,Purba Medinipur,721169,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Medinipur,721172,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Purba Medinipur,721433,4,0,0,4,0,0,1.0,0.0,1.0,0.18
15-12-2025,West Bengal,Purba Medinipur,721443,3,0,0,3,0,0,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Purba Medinipur,721447,4,0,0,4,0,0,1.0,0.0,1.0,0.18
15-12-2025,West Bengal,Purba Medinipur,721448,2,0,1,2,0,1,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Purba Medinipur,721452,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Medinipur,721607,0,0,1,0,0,1,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Medinipur,721636,8,3,1,8,3,1,1.0,0.0,1.0,0.48
15-12-2025,West Bengal,Purba Medinipur,721648,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Purba Medinipur,721654,12,0,2,12,0,2,2.0,0.0,2.0,0.59
15-12-2025,West Bengal,Purba Medinipur,721658,0,0,1,0,0,1,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purba Medinipur,721669,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purulia,723126,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Purulia,723143,4,0,0,4,0,0,1.0,0.0,1.0,0.18
15-12-2025,West Bengal,Purulia,723155,1,2,0,1,2,0,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Purulia,723213,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Puruliya,723129,12,6,5,12,6,5,2.0,1.0,3.0,0.96
15-12-2025,West Bengal,Puruliya,723130,1,1,1,1,1,1,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,Puruliya,723131,11,10,6,11,10,6,2.0,1.0,3.0,1.11
15-12-2025,West Bengal,Puruliya,723144,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Puruliya,723146,2,2,1,2,2,1,0.0,0.0,0.0,0.18
15-12-2025,West Bengal,Puruliya,723154,2,2,0,2,2,0,0.0,0.0,0.0,0.15
15-12-2025,West Bengal,Puruliya,723160,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,Puruliya,723163,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,South 24 Parganas,700018,1,1,5,1,1,5,0.0,0.0,0.0,0.26
15-12-2025,West Bengal,South 24 Parganas,700039,5,4,0,5,4,0,1.0,0.0,1.0,0.37
15-12-2025,West Bengal,South 24 Parganas,700060,0,0,1,0,0,1,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,South 24 Parganas,700066,4,3,10,4,3,10,1.0,0.0,1.0,0.67
15-12-2025,West Bengal,South 24 Parganas,700082,2,0,5,2,0,5,0.0,0.0,0.0,0.26
15-12-2025,West Bengal,South 24 Parganas,700088,1,1,0,1,1,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,South 24 Parganas,700100,0,0,2,0,0,2,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,South 24 Parganas,700140,1,1,1,1,1,1,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,South 24 Parganas,700142,5,0,0,5,0,0,1.0,0.0,1.0,0.22
15-12-2025,West Bengal,South 24 Parganas,700145,12,3,8,12,3,8,2.0,0.0,2.0,0.92
15-12-2025,West Bengal,South 24 Parganas,700150,7,5,9,7,5,9,1.0,0.0,1.0,0.81
15-12-2025,West Bengal,South 24 Parganas,743312,6,2,8,6,2,8,1.0,0.0,1.0,0.63
15-12-2025,West Bengal,South 24 Parganas,743330,11,2,1,11,2,1,2.0,0.0,2.0,0.59
15-12-2025,West Bengal,South 24 Parganas,743349,20,5,5,20,5,5,3.0,0.0,3.0,1.22
15-12-2025,West Bengal,South 24 Parganas,743370,6,0,0,6,0,0,1.0,0.0,1.0,0.26
15-12-2025,West Bengal,South 24 Parganas,743377,4,1,0,4,1,0,1.0,0.0,1.0,0.22
15-12-2025,West Bengal,South 24 Parganas,743391,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,South 24 Parganas,743395,6,0,2,6,0,2,1.0,0.0,1.0,0.33
15-12-2025,West Bengal,South 24 Parganas,743502,23,2,6,23,2,6,3.0,0.0,3.0,1.26
15-12-2025,West Bengal,South Twenty Four Parganas,700138,0,1,0,0,1,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,South Twenty Four Parganas,700150,0,1,0,0,1,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,South Twenty Four Parganas,743330,1,1,0,1,1,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,South Twenty Four Parganas,743338,9,1,0,9,1,0,1.0,0.0,1.0,0.41
15-12-2025,West Bengal,South Twenty Four Parganas,743357,5,1,0,5,1,0,1.0,0.0,1.0,0.26
15-12-2025,West Bengal,South Twenty Four Parganas,743371,3,2,0,3,2,0,0.0,0.0,0.0,0.18
15-12-2025,West Bengal,South Twenty Four Parganas,743373,3,1,0,3,1,0,0.0,0.0,0.0,0.15
15-12-2025,West Bengal,South Twenty Four Parganas,743374,2,0,0,2,0,0,0.0,0.0,0.0,0.07
15-12-2025,West Bengal,South Twenty Four Parganas,743399,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,Uttar Dinajpur,733123,5,0,0,5,0,0,1.0,0.0,1.0,0.22
15-12-2025,West Bengal,Uttar Dinajpur,733208,49,8,1,49,8,1,7.0,1.0,8.0,2.44
15-12-2025,West Bengal,Uttar Dinajpur,733211,4,1,0,4,1,0,1.0,0.0,1.0,0.22
15-12-2025,West Bengal,West Midnapore,721102,7,0,0,7,0,0,1.0,0.0,1.0,0.3
15-12-2025,West Bengal,West Midnapore,721133,2,1,0,2,1,0,0.0,0.0,0.0,0.11
15-12-2025,West Bengal,West Midnapore,721242,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,West Midnapore,721517,1,0,0,1,0,0,0.0,0.0,0.0,0.04
15-12-2025,West Bengal,hooghly,712701,1,0,0,1,0,0,0.0,0.0,0.0,0.04
25-11-2025,West Bengal,Alipurduar,736123,0,1,0,0,1,0,0.0,0.0,0.0,0.04
25-11-2025,West Bengal,Alipurduar,736204,2,1,0,2,1,0,0.0,0.0,0.0,0.11
25-11-2025,West Bengal,Bankura,722101,15,1,0,15,1,0,2.0,0.0,2.0,0.67
25-11-2025,West Bengal,Bankura,722142,4,0,0,4,0,0,1.0,0.0,1.0,0.18
25-11-2025,West Bengal,Bankura,722152,3,1,0,3,1,0,0.0,0.0,0.0,0.15
25-11-2025,West Bengal,Bankura,722153,1,1,0,1,1,0,0.0,0.0,0.0,0.07
25-11-2025,West Bengal,Bankura,722157,5,1,0,5,1,0,1.0,0.0,1.0,0.26
25-11-2025,West Bengal,Bankura,722177,0,1,0,0,1,0,0.0,0.0,0.0,0.04
25-11-2025,West Bengal,Bankura,722203,4,1,0,4,1,0,1.0,0.0,1.0,0.22
25-11-2025,West Bengal,Bankura,722207,9,4,0,9,4,0,1.0,0.0,1.0,0.52
25-11-2025,West Bengal,Bankura,722208,1,0,0,1,0,0,0.0,0.0,0.0,0.04
25-11-2025,West Bengal,Barddhaman,713104,1,0,0,1,0,0,0.0,0.0,0.0,0.04
25-11-2025,West Bengal,Barddhaman,713323,1,0,0,1,0,0,0.0,0.0,0.0,0.04
25-11-2025,West Bengal,Barddhaman,713325,6,1,0,6,1,0,1.0,0.0,1.0,0.3
12-11-2025,West Bengal,Howrah,711303,10,1,0,10,1,0,2.0,0.0,2.0,0.48
12-11-2025,West Bengal,Howrah,711312,1,4,0,1,4,0,0.0,0.0,0.0,0.18
12-11-2025,West Bengal,Howrah,711313,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Jalpaiguri,734001,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Jalpaiguri,735140,0,3,0,0,3,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Jalpaiguri,735225,0,0,3,0,0,3,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Jalpaiguri,735235,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Koch Bihar,735303,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Koch Bihar,736145,0,2,0,0,2,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Koch Bihar,736156,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Koch Bihar,736159,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Koch Bihar,736160,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Koch Bihar,736170,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Kolkata,700001,0,2,0,0,2,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Kolkata,700002,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Kolkata,700011,2,3,0,2,3,0,0.0,0.0,0.0,0.18
12-11-2025,West Bengal,Kolkata,700017,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Kolkata,700018,5,8,0,5,8,0,1.0,1.0,2.0,0.55
12-11-2025,West Bengal,Kolkata,700024,2,13,0,2,13,0,0.0,1.0,1.0,0.59
12-11-2025,West Bengal,Kolkata,700027,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Kolkata,700037,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Kolkata,700044,2,2,0,2,2,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Malda,732101,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Malda,732102,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Malda,732103,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Malda,732125,21,2,0,21,2,0,3.0,0.0,3.0,0.96
12-11-2025,West Bengal,Malda,732126,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Malda,732127,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Malda,732205,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Malda,732207,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Maldah,732121,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Maldah,732201,1,2,0,1,2,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Maldah,732207,0,3,0,0,3,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Murshidabad,731219,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Murshidabad,742134,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Murshidabad,742136,8,0,0,8,0,0,1.0,0.0,1.0,0.33
12-11-2025,West Bengal,Murshidabad,742166,3,4,0,3,4,0,0.0,0.0,0.0,0.26
12-11-2025,West Bengal,Murshidabad,742168,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Murshidabad,742235,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Murshidabad,742302,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Murshidabad,742305,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Murshidabad,742406,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,Nadia,741124,4,1,0,4,1,0,1.0,0.0,1.0,0.22
12-11-2025,West Bengal,Nadia,741125,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Nadia,741155,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Nadia,741157,6,2,0,6,2,0,1.0,0.0,1.0,0.33
12-11-2025,West Bengal,Nadia,741223,1,2,0,1,2,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Nadia,741235,0,2,0,0,2,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Nadia,741249,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,700101,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,700105,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,North 24 Parganas,700110,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,700121,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,North 24 Parganas,700125,1,2,0,1,2,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,North 24 Parganas,700126,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,700135,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,North 24 Parganas,700162,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,743128,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,743135,5,0,0,5,0,0,1.0,0.0,1.0,0.22
12-11-2025,West Bengal,North 24 Parganas,743145,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,North 24 Parganas,743221,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,North 24 Parganas,743245,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,743247,5,2,0,5,2,0,1.0,0.0,1.0,0.3
12-11-2025,West Bengal,North 24 Parganas,743249,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,743270,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,743286,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,North 24 Parganas,743290,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,North 24 Parganas,743425,5,2,0,5,2,0,1.0,0.0,1.0,0.3
12-11-2025,West Bengal,North 24 Parganas,743438,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North 24 Parganas,743710,2,2,0,2,2,0,0.0,0.0,0.0,0.15
12-11-2025,West Bengal,North Twenty Four Parganas,700119,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,North Twenty Four Parganas,700126,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North Twenty Four Parganas,700135,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North Twenty Four Parganas,743127,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,North Twenty Four Parganas,743135,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Paschim Bardhaman,713148,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Paschim Bardhaman,713212,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Paschim Bardhaman,713347,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-11-2025,West Bengal,Paschim Bardhaman,713359,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Paschim Medinipur,721121,0,2,0,0,2,0,0.0,0.0,0.0,0.07
12-11-2025,West Bengal,Paschim Medinipur,721126,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-11-2025,West Bengal,Paschim Medinipur,721128,1,0,0,1,0,0,0.0,0.0,0.0,0.04
